Id,SalePrice
1640,249477.34425412098
1641,185965.35140467287
1642,242388.9989949132
1643,212856.19968644518
1644,234572.61143899657
1645,194029.71010934564
1646,159213.93400566824
1647,157699.09582788718
1648,125489.92959449174
1649,142478.71691037496
1650,111361.26947396478
1651,120068.84565456092
1652,98264.9390511659
1653,100802.31373843306
1654,140789.6813176257
1655,131243.06846000545
1656,139745.5213954751
1657,145768.02624085237
1658,142533.56521680797
1659,111842.79615216158
1660,154773.29401378962
1661,405272.3754773228
1662,375624.9899612062
1663,368358.6891076036
1664,451374.02560581226
1665,298855.012669538
1666,326071.07048539177
1667,370976.0228692919
1668,347117.10321376583
1669,309811.6932913305
1670,341471.84751023055
1671,275053.9843282417
1672,403500.82985711616
1673,302236.3025201918
1674,249461.33491107944
1675,205593.36374023763
1676,203731.5458263057
1677,228833.55019271764
1678,431436.3657565241
1679,373404.0270575664
1680,318109.797737187
1681,241403.08777086472
1682,318273.50730614
1683,188691.44047689173
1684,179365.9143873059
1685,179426.64595995177
1686,171978.2995987343
1687,180262.8339612494
1688,190397.14997571317
1689,197567.48778733826
1690,202953.88981677583
1691,193402.94336980864
1692,260473.4320659419
1693,179116.65090579525
1694,182533.65731820703
1695,168033.50641431543
1696,266379.9114493078
1697,174035.07543671018
1698,340153.1330272958
1699,318664.2919133704
1700,258300.6826124003
1701,271524.4976302982
1702,235007.74663032024
1703,241674.31536358976
1704,279048.3741267516
1705,245159.81935569918
1706,316069.0768293503
1707,201558.994989138
1708,204138.77076596988
1709,271487.90774508263
1710,224125.4661005666
1711,278534.0591720273
1712,251092.01474281255
1713,267444.5170727859
1714,219454.05375023806
1715,207492.29059980018
1716,183747.5679798066
1717,181186.06430301387
1718,139603.56512445238
1719,205639.54181391257
1720,230844.7541518515
1721,165799.08815016228
1722,127629.70792737657
1723,157494.663439046
1724,200312.8069809889
1725,235511.92254298143
1726,186037.34025534752
1727,153231.74216977358
1728,172014.3280638785
1729,169725.63893849586
1730,150665.2270577304
1731,122812.68404646475
1732,124108.78508734368
1733,111144.68620279552
1734,123387.44567597182
1735,122613.44643662639
1736,105576.43821276142
1737,277236.12670180737
1738,262145.9259837875
1739,226846.96524644748
1740,205815.3747795796
1741,188278.76378516533
1742,170152.14973203288
1743,180449.38759210607
1744,307684.5960226045
1745,222649.5571152257
1746,187431.50322255984
1747,215297.93874953067
1748,214259.029188427
1749,141203.15149922416
1750,122813.69475986344
1751,254584.05820598922
1752,114469.09815184318
1753,146833.51001848816
1754,193839.991968724
1755,165371.8304849421
1756,124513.83617153473
1757,120809.29405590014
1758,148289.6732391267
1759,170033.97567022571
1760,166936.92168766583
1761,150387.61309674394
1762,176951.1228843057
1763,186086.77329154738
1764,113557.75126473464
1765,163256.69727383275
1766,193260.22143070961
1767,224641.35733763082
1768,137172.8782820565
1769,174412.99946362147
1770,158171.36546787625
1771,120254.6795909641
1772,132578.9836305552
1773,122737.44311437976
1774,143781.97851780718
1775,143269.1596847698
1776,133819.67283011193
1777,103864.28852722548
1778,140474.4573822661
1779,122120.02465875483
1780,177579.82111551342
1781,124458.12596114812
1782,84609.04165789924
1783,142006.24381472016
1784,109891.9652753397
1785,120071.01472202054
1786,140217.00511323888
1787,167524.50596569243
1788,59531.22355416747
1789,100577.7552120423
1790,78462.26566854105
1791,181965.72104678617
1792,155679.81950291444
1793,133729.43374417478
1794,162409.31858699486
1795,137064.77645390545
1796,134242.03370088767
1797,115799.37017393216
1798,118308.42686035443
1799,112015.93967628601
1800,134682.55199944525
1801,122022.93479266833
1802,137830.05402080785
1803,144989.3119163854
1804,140135.04694001857
1805,134748.42538097847
1806,127337.641979062
1807,145461.19564148044
1808,128351.24656585987
1809,125936.30841822499
1810,140287.86235192794
1811,89967.2468590321
1812,98171.94621261045
1813,122134.51605650687
1814,91715.7930590324
1815,53063.199825104806
1816,94738.84875643025
1817,108188.04913764854
1818,139974.59018696388
1819,122844.06579615954
1820,53920.520524307336
1821,113000.45575360705
1822,154830.76848463918
1823,46921.59416061957
1824,128236.03668915502
1825,143388.38883168765
1826,108194.45604659809
1827,100440.69149830034
1828,137471.87063245423
1829,131189.02688595423
1830,145905.30561723502
1831,146174.59727995176
1832,69336.06307072833
1833,142999.30861916495
1834,115985.09923832568
1835,118673.3260308244
1836,120968.27916495073
1837,94186.36597878356
1838,126253.27748240296
1839,96204.29820331716
1840,142510.0986225736
1841,136592.9550180388
1842,88218.00293335316
1843,127223.69149072938
1844,147049.79820012988
1845,144697.89226576194
1846,156661.78147313607
1847,172983.1066711326
1848,51659.8510378653
1849,103761.64003423839
1850,116928.89326649283
1851,153681.0308898428
1852,127241.11348356305
1853,120918.13932639579
1854,163058.4645726548
1855,159222.7008301325
1856,229331.01920676333
1857,121523.21881564411
1858,128438.58615908616
1859,116571.01670699904
1860,152496.39902480863
1861,115887.08750962428
1862,310863.0407790272
1863,285728.1550601771
1864,285827.6246328535
1865,329460.6895925306
1866,305723.9313558236
1867,228846.9845961905
1868,276380.4566921764
1869,210878.3064368247
1870,227134.86372092896
1871,250492.59720081536
1872,182207.80647153276
1873,250222.21708384046
1874,150756.83032367326
1875,196233.55437381694
1876,197475.7304839154
1877,208467.0112179305
1878,208695.2800370224
1879,130142.59303172659
1880,126811.25780611199
1881,246314.94769307715
1882,244168.86147166943
1883,182547.57151717556
1884,202970.329696432
1885,233574.29142302406
1886,274340.1816486633
1887,223221.19412332485
1888,271021.35110901715
1889,176117.952912233
1890,117432.27770645157
1891,133189.76889154568
1892,96573.27355418482
1893,131120.50803665936
1894,123115.59462907891
1895,138926.71184263518
1896,125897.4505919357
1897,121433.74278625996
1898,110009.59989213487
1899,159693.2038564827
1900,157370.51338924767
1901,170673.99122711958
1902,158288.13531551743
1903,226757.17640822142
1904,140215.14822622293
1905,205902.31146384735
1906,133814.5284670843
1907,212299.5486412711
1908,108033.60588285852
1909,131820.19217091694
1910,118508.05663534823
1911,228642.80389268431
1912,334697.5037877441
1913,138694.10025161863
1914,57810.5315085385
1915,282410.59808046056
1916,66617.49122389592
1917,249021.90484242028
1918,141270.52814356235
1919,178914.4386574088
1920,157365.6307873679
1921,344885.8078642699
1922,293517.2651262247
1923,245727.48119678628
1924,228843.16478039345
1925,197079.6983882106
1926,343103.42169421056
1927,133240.9633770738
1928,159380.82926864683
1929,128327.96094656608
1930,136719.4999198673
1931,141609.59181966007
1932,138104.50266124227
1933,177910.06288574223
1934,178033.00203372756
1935,168761.43525510607
1936,191061.5113786676
1937,185812.7774800608
1938,172230.83499680937
1939,253608.14810485684
1940,196670.68859714273
1941,167274.11096638098
1942,183838.42356410393
1943,222484.8428310008
1944,352948.47925899405
1945,378782.66833690327
1946,129884.092423646
1947,253158.90310074773
1948,170705.75530968452
1949,249455.7069623891
1950,191040.20099638996
1951,241531.90514810375
1952,210738.23792596936
1953,171262.77038929696
1954,189011.5098967126
1955,138829.7258079123
1956,302551.5285266885
1957,148921.40797214714
1958,285526.4692829712
1959,150245.30525055004
1960,112535.75230074492
1961,122829.14330921895
1962,97444.51040300447
1963,106119.4358402163
1964,104111.44130251023
1965,139698.79153322964
1966,132061.10495847955
1967,295492.4097250058
1968,393579.7086896923
1969,369798.591571752
1970,376808.12219907175
1971,456011.58410099114
1972,369124.88145129086
1973,294920.1274303958
1974,328233.15316482796
1975,479115.5885180282
1976,287502.4490673785
1977,346678.7979794762
1978,339819.1207188993
1979,324303.7222971145
1980,212117.54090318526
1981,326841.2919145839
1982,232267.40606967008
1983,214555.7331403236
1984,170892.77403631923
1985,223413.6709012328
1986,211518.39591624006
1987,183956.0205370772
1988,176689.68780305897
1989,194734.88488616174
1990,209474.40322090426
1991,236529.68389731558
1992,214096.54373973538
1993,168921.4019492743
1994,222105.98843408003
1995,183764.7310326444
1996,254834.44134568307
1997,305999.79541973415
1998,312424.5276906112
1999,283875.222856314
2000,324196.4630850527
2001,291875.5231636738
2002,242466.76121861252
2003,263012.6958375738
2004,294488.9975797716
2005,225779.68912391222
2006,223295.77480108602
2007,258893.04567127835
2008,217624.01598837666
2009,198825.6121920599
2010,198184.62482930894
2011,145739.9005505576
2012,176281.6808183916
2013,175827.82926312633
2014,180833.7402954999
2015,211486.38146086186
2016,190184.86104677097
2017,198033.72296289323
2018,113956.16487384087
2019,133948.24439463296
2020,103710.6536319758
2021,98155.47069312033
2022,188467.54186065312
2023,144468.99105814696
2024,280611.94191233255
2025,351708.90472070954
2026,176979.9935275958
2027,164629.0663312665
2028,151795.6545433836
2029,166044.1776638327
2030,260378.6891087403
2031,230444.8866109346
2032,240814.3501672579
2033,244990.32720289315
2034,175995.06274114022
2035,221851.49371254974
2036,205110.19285834688
2037,216423.83453715665
2038,329415.1200187459
2039,233003.2815823646
2040,292367.4177977522
2041,306852.4375100702
2042,203546.7137043747
2043,178839.47602297977
2044,165875.3237227373
2045,217683.6084736925
2046,149361.66646317244
2047,142651.76234214386
2048,140534.8329173609
2049,143210.91595174617
2050,172544.93311605332
2051,100276.7405859225
2052,123259.10247795148
2053,147822.3317365832
2054,92017.99523314566
2055,157822.92331029847
2056,155799.78769125353
2057,111395.65759932018
2058,215196.1060336368
2059,132821.6960741071
2060,175714.0328965878
2061,170336.1098028311
2062,126620.8208185852
2063,124780.55270774361
2064,139896.11893655855
2065,122801.59457582694
2066,168334.1120884473
2067,107654.19368562214
2068,143832.94799427787
2069,85842.52583214604
2070,115888.76416018409
2071,91510.34098053668
2072,139363.07865591004
2073,129172.01862784874
2074,182563.96016171147
2075,145413.5420485978
2076,115014.4013510772
2077,158986.44572591523
2078,121778.51701002067
2079,131434.9236848043
2080,114426.63846702651
2081,122400.12736632641
2082,121140.8070922393
2083,149427.43763368682
2084,107075.10215254624
2085,111263.25393816574
2086,120069.45997338784
2087,121171.78880844773
2088,93011.11107451796
2089,76244.18667039063
2090,122960.2224692477
2091,111006.83195013991
2092,121254.25114856877
2093,114248.19421127833
2094,107800.6057972132
2095,156612.02894325086
2096,85677.91046128333
2097,97275.28961816864
2098,150712.6041372268
2099,53409.90110437892
2100,75074.42655852436
2101,109325.86394728009
2102,125880.24107987017
2103,106999.77787958721
2104,144950.512762675
2105,130098.79319682287
2106,60898.961452829964
2107,183452.74940777992
2108,117071.25258876775
2109,111110.43394684943
2110,122678.47240318735
2111,140726.69158406885
2112,139223.85480456578
2113,123576.4633618533
2114,122895.4221221094
2115,166373.1767997814
2116,117676.23888698002
2117,147597.39619006973
2118,134498.37120782494
2119,112459.12356653223
2120,109445.80922381111
2121,97716.8752293169
2122,117104.10376882629
2123,82438.77381078573
2124,158338.69113737353
2125,122156.19894741157
2126,153006.21896123711
2127,163917.19838430398
2128,122947.81328679984
2129,88162.57805130426
2130,137774.5497531366
2131,139988.27533063246
2132,116132.49968077237
2133,119932.88014221282
2134,122052.12340350958
2135,92777.9780995209
2136,87011.67233401038
2137,104250.01844425216
2138,138860.10216332605
2139,149837.60565559383
2140,141768.23362818718
2141,167542.58546228314
2142,126730.31478629183
2143,146378.6426254702
2144,118338.8203259755
2145,140208.5404397266
2146,171987.07697373323
2147,149402.51120783456
2148,143789.37068426792
2149,155773.88327508952
2150,238251.67113080696
2151,115107.24873107248
2152,156126.68911285326
2153,164062.91641138066
2154,101055.38725750902
2155,138338.31526032294
2156,248697.05569876177
2157,227574.3512801697
2158,243744.11997765212
2159,224994.55321423349
2160,187792.155056403
2161,241741.74426719555
2162,356662.70466427214
2163,326108.25195462746
2164,247658.04463538888
2165,206372.44936237246
2166,159459.00067328147
2167,216510.09762118102
2168,190243.06970410867
2169,196176.50287022858
2170,216029.49046997508
2171,161159.18627549455
2172,133136.9243402302
2173,178092.1776782895
2174,220041.5503211459
2175,291983.6250734957
2176,300081.8256607761
2177,234626.13759984242
2178,218546.69448394454
2179,133921.90653705536
2180,206867.9954604791
2181,197211.42466934051
2182,224496.9667231124
2183,195692.52548142694
2184,116743.50692426751
2185,126419.92738787622
2186,147473.32747963772
2187,152271.63998412658
2188,154904.25642231115
2189,263803.4725882915
2190,81825.66432277058
2191,81471.23800239211
2192,89874.83941796403
2193,108244.4152086516
2194,104074.71915028547
2195,103293.34718351859
2196,102211.46448801433
2197,114987.29296137979
2198,156852.07546939273
2199,187838.84156345524
2200,149629.42396488597
2201,140065.86103287345
2202,223665.08047832685
2203,136035.87485768515
2204,180268.33820360244
2205,119488.79611107518
2206,144435.22829776304
2207,229464.9401974072
2208,269716.6585138619
2209,245266.51137222862
2210,119559.12420274525
2211,117305.79820338503
2212,117126.08974947406
2213,107835.76509286395
2214,132319.13816881273
2215,100333.11804205671
2216,142390.03728129726
2217,60675.58774228812
2218,69888.96042807575
2219,62134.24526593053
2220,61974.586040872666
2221,281931.3379608138
2222,261252.14817824596
2223,284240.03108297614
2224,212018.42963480315
2225,119489.01918549345
2226,177039.44137983635
2227,198823.2888698737
2228,261362.32804835466
2229,257592.67697953738
2230,153317.65177266308
2231,211089.8441887474
2232,179123.3120965301
2233,188438.99455872286
2234,246369.24030547254
2235,211875.10157490228
2236,256879.89519826137
2237,301301.74050912
2238,201211.87276298928
2239,107675.15087061327
2240,147278.7612891425
2241,156506.7992369282
2242,123683.155118698
2243,133855.09649386158
2244,107137.89503586103
2245,98844.4684772599
2246,142375.4601251626
2247,118961.68139767666
2248,117207.91276412034
2249,117592.60194065805
2250,126603.3169736287
2251,104475.63465325785
2252,182762.1746431068
2253,158372.43418537156
2254,187526.37184709625
2255,182973.1244087882
2256,175644.49104963758
2257,199472.19372200663
2258,159327.5531646125
2259,171603.61216467526
2260,152543.4401737728
2261,195405.34287313357
2262,214356.33790337679
2263,374628.96828144323
2264,490099.86510757764
2265,164195.41191228168
2266,292907.1755850312
2267,343711.89403807634
2268,408209.2791794436
2269,151050.49119401773
2270,202242.84141086607
2271,214753.99811842223
2272,199179.66954030524
2273,165099.73990402478
2274,181029.27996530887
2275,152644.06591934894
2276,184753.2691111967
2277,175827.8834686745
2278,148382.64356273256
2279,120521.62634939331
2280,114639.07804448766
2281,166323.06407484374
2282,183619.28185025917
2283,107716.45780609528
2284,110382.44929512205
2285,136225.51040728888
2286,122174.80754393125
2287,358779.2178663969
2288,281912.19699450186
2289,369217.99703569466
2290,419104.84616422694
2291,328991.3793161839
2292,433851.39205978985
2293,431870.7543242699
2294,384124.9002085919
2295,482138.20116415876
2296,289166.10507557075
2297,338348.51524677733
2298,344950.8963982718
2299,343509.5472737358
2300,329731.78973060026
2301,322410.13019291236
2302,263664.97263513354
2303,253920.78552762378
2304,258350.79068823502
2305,207445.179040572
2306,203711.81513306036
2307,212758.33930868207
2308,240542.3643984299
2309,283437.1714929693
2310,223779.58170503876
2311,208335.1357878936
2312,174938.27351148688
2313,172346.79173969995
2314,175157.86916092405
2315,180421.1436120882
2316,200020.8413336343
2317,195671.1634266872
2318,179853.49085360538
2319,184883.9568060232
2320,183315.92754975226
2321,235898.6002266586
2322,187419.72452439697
2323,197217.83857228403
2324,196910.8898023611
2325,218771.9740328859
2326,182268.29872927594
2327,201675.02940087684
2328,221616.9387000103
2329,191529.60263239636
2330,179148.2799512959
2331,344225.5294530362
2332,384023.51867542503
2333,319275.9268581519
2334,263525.6862897874
2335,287939.6568078038
2336,304090.62908357754
2337,195082.7646641389
2338,263897.52744692116
2339,228879.81436120943
2340,374716.21872682025
2341,217020.38204686102
2342,243107.0097651796
2343,237655.53256744076
2344,217400.30948561034
2345,233832.05360285056
2346,215569.09322189746
2347,199414.66072146955
2348,250344.57200545928
2349,181993.41959631938
2350,308660.85413260397
2351,256909.79760849345
2352,258724.19036628772
2353,239980.38457576858
2354,142586.62552676097
2355,147158.8853595679
2356,153787.79990366334
2357,187708.75810148843
2358,202513.87321605373
2359,129916.14109467775
2360,116303.1494349287
2361,147265.58517299936
2362,253117.51292398092
2363,131648.71803537448
2364,157685.39803488538
2365,223068.6720247035
2366,193108.49602535443
2367,219347.83363721138
2368,209491.63939498307
2369,217264.63551434834
2370,167653.91318590424
2371,161998.99842808064
2372,193714.9833827753
2373,287962.86892240844
2374,314867.9126205864
2375,251053.6787754581
2376,284197.0014547947
2377,319752.75123945397
2378,149734.26506729456
2379,192418.3216130414
2380,148164.4550858939
2381,168075.11470458526
2382,219422.7250657379
2383,203774.17638836204
2384,244525.9942763971
2385,162608.90392977226
2386,129546.97484372358
2387,136360.7611212817
2388,106879.16581176652
2389,123894.24770686793
2390,153031.15972667077
2391,144636.91314531973
2392,112826.56067609243
2393,171149.90920306157
2394,139390.06296311796
2395,209425.83886890818
2396,142731.14745027196
2397,230935.27239124477
2398,126791.12659782445
2399,70707.58863985554
2400,68030.14986927985
2401,120920.74921400516
2402,138501.49221955432
2403,150195.18226551948
2404,159952.17947536812
2405,161433.6140254375
2406,139265.73986308562
2407,120505.49765012767
2408,153866.95626998678
2409,118813.67953409567
2410,166955.9815179243
2411,111997.73273732224
2412,156259.796841899
2413,128772.62805517598
2414,162447.09391287217
2415,134389.18609373333
2416,128939.5648892144
2417,133887.68700960677
2418,135077.29880815375
2419,120764.59734681326
2420,119391.05359900258
2421,142977.42808343167
2422,107217.18320538943
2423,110531.03725322649
2424,161406.71776484075
2425,197888.49284518015
2426,125056.176535376
2427,136946.85973366542
2428,179999.87104008588
2429,109758.6650779856
2430,133404.37397052196
2431,109692.20169544917
2432,148427.6955382901
2433,144533.08465229336
2434,140604.65994502697
2435,149083.4379513839
2436,105179.66402010815
2437,103001.39402721924
2438,117849.0718138254
2439,97572.91378734307
2440,125870.70740334403
2441,90871.06912410504
2442,94727.22383757855
2443,128326.25961166859
2444,135217.9928581929
2445,93833.01873969752
2446,138578.93031659588
2447,191627.20031013183
2448,132350.9937445412
2449,115132.44495575778
2450,154947.07351618135
2451,124470.607910704
2452,191456.3890525792
2453,92215.59416955162
2454,115023.75079622016
2455,119850.74791730718
2456,131928.47856567687
2457,137871.5058957292
2458,134221.61165204085
2459,109270.11846961376
2460,146588.72772532998
2461,133544.11522060487
2462,131438.55599011914
2463,131345.41960179093
2464,171246.42203578277
2465,142168.93240071682
2466,113332.44890054762
2467,132435.37493043358
2468,91103.06781424355
2469,86079.28861706024
2470,193832.10708950958
2471,214904.41866604675
2472,166809.46178875185
2473,110378.82864482074
2474,80775.20276637856
2475,204435.6935789851
2476,113970.52546971691
2477,127218.99475226122
2478,155346.60755182616
2479,105852.72529932435
2480,153232.12082736896
2481,121329.16588519038
2482,126208.14900914913
2483,108566.51529663969
2484,124252.5251243265
2485,127167.41126905369
2486,146228.61532582695
2487,161791.60621870987
2488,169652.2436832251
2489,157075.87671622486
2490,137062.44024261012
2491,90993.5463072456
2492,207941.64511628216
2493,169027.35380086026
2494,147095.45619124497
2495,88050.19406431008
2496,258023.91970314807
2497,152434.24233447318
2498,108859.33787247077
2499,82554.22991253468
2500,117641.14890584358
2501,132187.64975032437
2502,143569.34037389784
2503,96290.14785480249
2504,159834.36877119582
2505,233452.76557685883
2506,252825.40969453144
2507,284298.66957024863
2508,251371.39739641055
2509,221685.1126512696
2510,222681.1487085648
2511,175396.19038857758
2512,200216.61712923355
2513,230613.8870712735
2514,280367.5919997534
2515,151339.21444560032
2516,182177.8612393734
2517,149296.59923330913
2518,158470.58278336262
2519,235216.40316310487
2520,218402.3153639661
2521,185197.86271176633
2522,226631.51805872432
2523,115655.6897384941
2524,139251.77246913846
2525,150607.19627249852
2526,142079.68627184752
2527,121478.64450641975
2528,127274.22586439393
2529,138838.96745939518
2530,132076.18366942683
2531,247659.8911189477
2532,226563.98362694972
2533,192214.52578485338
2534,236294.7045577935
2535,281685.6885613677
2536,233053.90513777116
2537,246488.02031521837
2538,183622.5803149637
2539,189880.03876556252
2540,184140.7464654361
2541,186301.42586768177
2542,163896.13740718525
2543,115311.91690249949
2544,116460.71732120398
2545,141430.0783514897
2546,122807.40311957565
2547,140144.83994780912
2548,151505.3256797238
2549,156290.73125417196
2550,599318.5506142966
2551,142544.14956780995
2552,124195.50381421202
2553,73959.60330676613
2554,94951.39962085601
2555,113349.08482292305
2556,97895.17636165058
2557,101686.00241744191
2558,145137.82843321565
2559,139607.11358639118
2560,157181.07153036783
2561,150154.13523973094
2562,144618.2781336793
2563,149366.11798795013
2564,203871.82981012028
2565,143022.34407199454
2566,154840.58813362388
2567,141889.9833104576
2568,207120.77525219848
2569,235492.47479620916
2570,117498.37124141099
2571,193113.17689385847
2572,144704.25792725277
2573,220926.3323804612
2574,327474.4150204501
2575,136929.45608725958
2576,114656.50865543382
2577,150900.38842191698
2578,79129.65275524903
2579,58298.705424947875
2580,84658.67027544696
2581,96515.17614770569
2582,101561.01546622693
2583,277756.83302572946
2584,180935.13574984376
2585,191702.7135159066
2586,229577.42697944076
2587,201933.36985573865
2588,133123.3997146907
2589,149811.21113695038
2590,195229.2305362854
2591,246064.0148065143
2592,211151.48036104755
2593,244388.80609585208
2594,193110.88596314177
2595,200589.74914441432
2596,289172.9145012195
2597,179477.334054565
2598,282606.1796107292
2599,321906.6082121134
2600,144214.6141660233
2601,139249.99758069025
2602,84596.0852336758
2603,95150.48751501995
2604,91076.89576482323
2605,80170.47978805506
2606,149432.4873800238
2607,198683.55322571145
2608,197362.88293688293
2609,176702.23274268783
2610,108941.30744093856
2611,121957.84397882766
2612,169014.06255173232
2613,128796.04967539401
2614,120612.71387161408
2615,157449.0697342047
2616,148886.35600743635
2617,179147.48423227086
2618,196766.51531096656
2619,199437.15977054302
2620,184328.66647186282
2621,171289.52923291293
2622,177559.66688040382
2623,235553.68544084814
2624,317135.89764283306
2625,287189.43994505
2626,175791.3501689996
2627,163465.35403803398
2628,460577.8695358703
2629,479482.1635592695
2630,387814.51557053876
2631,463218.2818766753
2632,401983.12392671383
2633,307294.897135793
2634,416645.5954812608
2635,158632.23121259027
2636,169364.7456271749
2637,168874.76102466168
2638,260990.73426317587
2639,197115.4984932958
2640,147060.54790391363
2641,102640.92064980444
2642,185763.316203712
2643,103604.015564059
2644,121720.09347817373
2645,110398.15750253126
2646,95298.83307942816
2647,102549.94234146949
2648,142099.3356794714
2649,157901.53609723414
2650,130496.12870374162
2651,139097.4528736792
2652,389898.227204501
2653,272189.68314523954
2654,259498.00838616284
2655,398604.50332524016
2656,336393.850329992
2657,352351.21862900915
2658,304734.567704762
2659,307350.34606659587
2660,369093.2230657507
2661,349466.7536308051
2662,360556.7417437876
2663,303088.24353242357
2664,272753.1368131255
2665,324687.75455308816
2666,287364.6695018035
2667,173777.7774238135
2668,178976.17700953942
2669,186587.5475880105
2670,276585.8947083779
2671,185293.56233148626
2672,200322.71899752537
2673,201873.0077303463
2674,195113.616106461
2675,171706.69581186984
2676,199211.41172886032
2677,196550.07597996548
2678,239693.10151661217
2679,285860.9157637812
2680,298439.6241475323
2681,371270.7087445557
2682,320958.028025625
2683,475856.4954834375
2684,320164.5690297801
2685,323385.3067713916
2686,247195.2402635284
2687,300698.14209071605
2688,216768.07696173305
2689,208354.65509541432
2690,379201.09549191146
2691,187645.5293363176
2692,145484.78147947727
2693,201633.3566500519
2694,142238.6979206175
2695,193181.37619968018
2696,183137.69680203026
2697,179835.594204222
2698,191268.06160950597
2699,173827.0240692746
2700,157415.93973194645
2701,153233.17441995587
2702,114698.56913290953
2703,126618.96320956059
2704,145960.8498979414
2705,112349.95932015653
2706,107431.61454781675
2707,120327.57656260197
2708,130504.50806957217
2709,103261.09855388319
2710,125611.22420723604
2711,244640.826025803
2712,362156.2914099345
2713,173733.31682188992
2714,152927.9810973251
2715,168139.19782340116
2716,145461.5466695744
2717,201836.0200328416
2718,218348.37037552716
2719,151903.08280886058
2720,176390.22764232522
2721,129575.30039044208
2722,158535.95137799924
2723,141790.7974917599
2724,120813.48845211334
2725,126488.2989378952
2726,148423.56016362167
2727,183569.41293743107
2728,193796.1390299086
2729,147161.62245237557
2730,149021.2602741415
2731,130941.22634042572
2732,136573.73483120056
2733,164008.082674644
2734,146000.4517654028
